,student_id,course_id,instructor_id,classroom_id,timeslot_id,Course_Wise_Marks,study_date_count,difficulty_score,difficulty_level
2354,997587da-821c-4512-8db4-4a2aab120220,16,59424c88-808c-4285-b95a-607928e016a1,9,15,92,42,0.45161290322580644,Easy
2355,997587da-821c-4512-8db4-4a2aab120220,5,e09c188d-aea7-4cf2-9bb6-6eed739db033,3,14,82,85,1.0240963855421688,Medium
2356,997587da-821c-4512-8db4-4a2aab120220,6,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,21,99,56,86,1.5087719298245614,Hard
2357,997587da-821c-4512-8db4-4a2aab120220,2,df3e4352-c037-4293-aeb8-74b7aae6fb8a,26,72,76,71,0.922077922077922,Medium
2358,997587da-821c-4512-8db4-4a2aab120220,4,55a493f1-a88a-4fe2-b666-b93388223926,4,39,61,5,0.08064516129032258,Easy
2359,049e921d-378d-4f03-89af-d1e1ea2055ea,2,d372a3ee-4ff5-48df-a5f2-7da725570f5e,17,100,77,76,0.9743589743589743,Medium
2360,049e921d-378d-4f03-89af-d1e1ea2055ea,17,59424c88-808c-4285-b95a-607928e016a1,11,60,96,118,1.2164948453608246,Hard
2361,36ff4058-6dd4-4c0c-a919-7c92fe80ec41,13,b53f72f1-d162-4f47-a6af-c538db450833,19,52,100,47,0.46534653465346537,Easy
2362,36ff4058-6dd4-4c0c-a919-7c92fe80ec41,21,295c30fe-615a-4769-bade-21c7e3e975a9,6,20,46,53,1.127659574468085,Medium
2363,36ff4058-6dd4-4c0c-a919-7c92fe80ec41,8,b53f72f1-d162-4f47-a6af-c538db450833,12,90,61,80,1.2903225806451613,Hard
2364,36ff4058-6dd4-4c0c-a919-7c92fe80ec41,11,c8a0eed4-ccd5-46fc-8b97-64b89728d342,18,93,67,23,0.3382352941176471,Easy
2365,96a20119-feb6-42b4-8280-e55c6bc57944,14,0be1929c-a780-4078-9e98-6df4cf99c936,25,27,79,55,0.6875,Medium
2366,96a20119-feb6-42b4-8280-e55c6bc57944,10,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,10,43,90,15,0.16483516483516483,Easy
2367,96a20119-feb6-42b4-8280-e55c6bc57944,21,8eb8ab26-579c-4927-8866-9f0cfb37824a,11,59,56,81,1.4210526315789473,Hard
2368,96a20119-feb6-42b4-8280-e55c6bc57944,16,309c4ad8-2776-4955-b1b5-8ab5409090ad,2,50,82,69,0.8313253012048193,Medium
2369,96a20119-feb6-42b4-8280-e55c6bc57944,9,d4fba2d9-c269-4d11-82f8-e94787f74bc1,14,92,66,116,1.7313432835820894,Hard
2370,9dbb7de7-57ff-4549-921a-c53778363874,21,449de61b-f2b5-406f-8445-17b960996d0a,12,27,58,85,1.4406779661016949,Hard
2371,9dbb7de7-57ff-4549-921a-c53778363874,13,fc70f172-e0d8-4202-a83b-a8d6cc75de10,1,78,76,44,0.5714285714285714,Medium
2372,9dbb7de7-57ff-4549-921a-c53778363874,20,c3453dc3-772c-4d3b-b535-e058788237ed,1,73,90,21,0.23076923076923078,Easy
2373,9dbb7de7-57ff-4549-921a-c53778363874,1,e09c188d-aea7-4cf2-9bb6-6eed739db033,27,2,60,102,1.6721311475409837,Hard
2374,9dbb7de7-57ff-4549-921a-c53778363874,15,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,5,67,99,120,1.2,Hard
2375,d189361c-8871-483f-bfd9-c6e7fea5ff36,1,2f638a13-eb24-4d61-ad54-7aaf0b822823,15,71,95,83,0.8645833333333334,Medium
2376,d189361c-8871-483f-bfd9-c6e7fea5ff36,18,72d8246e-bd38-49b2-88c7-96f11c51f1fb,12,2,87,109,1.2386363636363635,Hard
2377,d189361c-8871-483f-bfd9-c6e7fea5ff36,19,fc70f172-e0d8-4202-a83b-a8d6cc75de10,6,53,94,99,1.0421052631578946,Medium
2378,564f1346-3554-4417-856b-9af5fb45b183,12,c0969d1b-26f7-4e83-9b27-3a4a0551f760,26,2,51,97,1.8653846153846154,Hard
2379,1104c2cb-e34d-453e-88d6-1e238ac59c8b,7,d7e101e3-1c37-4827-872a-2a9e7994aaab,5,15,70,52,0.7323943661971831,Medium
2380,1104c2cb-e34d-453e-88d6-1e238ac59c8b,16,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,14,79,65,81,1.2272727272727273,Hard
2381,1104c2cb-e34d-453e-88d6-1e238ac59c8b,2,72d8246e-bd38-49b2-88c7-96f11c51f1fb,28,46,57,12,0.20689655172413793,Easy
2382,c7945c50-95f3-4419-a377-c9c5426fefef,20,cff4ee54-8789-46e5-a995-15c0dea35275,13,2,85,99,1.1511627906976745,Hard
2383,c7945c50-95f3-4419-a377-c9c5426fefef,18,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,8,26,49,104,2.08,Hard
2384,c7945c50-95f3-4419-a377-c9c5426fefef,7,fe8c95dc-f314-472c-a317-83d7bb76fbc9,21,37,65,82,1.2424242424242424,Hard
2385,c7945c50-95f3-4419-a377-c9c5426fefef,13,d8e46018-304b-49b7-bb5b-d128007be5bd,24,89,59,58,0.9666666666666667,Medium
2386,c7945c50-95f3-4419-a377-c9c5426fefef,10,8eb8ab26-579c-4927-8866-9f0cfb37824a,2,50,88,10,0.11235955056179775,Easy
2387,3617c814-665a-4c27-a8ef-9bb467925884,6,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,12,75,88,101,1.1348314606741574,Hard
2388,3617c814-665a-4c27-a8ef-9bb467925884,19,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,22,73,50,27,0.5294117647058824,Easy
2389,4bfa2a67-7ca8-474f-b2d2-27c7f2b01ff9,8,449de61b-f2b5-406f-8445-17b960996d0a,22,41,55,99,1.7678571428571428,Hard
2390,4bfa2a67-7ca8-474f-b2d2-27c7f2b01ff9,4,0eb47436-5e7e-4cba-99f5-fad4a55378c2,17,65,79,76,0.95,Medium
2391,b128bb0c-47c3-41b2-a5f3-7cab0578b0d8,11,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,6,13,41,102,2.4285714285714284,Hard
2392,b128bb0c-47c3-41b2-a5f3-7cab0578b0d8,5,309c4ad8-2776-4955-b1b5-8ab5409090ad,22,76,67,60,0.8823529411764706,Medium
2393,1b8fced6-522d-4596-9381-ec5b0fbdbfd5,18,61b6a185-51b2-47f0-bfa2-7c6615e9e145,7,18,53,60,1.1111111111111112,Medium
2394,1b8fced6-522d-4596-9381-ec5b0fbdbfd5,11,fe8c95dc-f314-472c-a317-83d7bb76fbc9,13,50,58,35,0.5932203389830508,Medium
2395,1b8fced6-522d-4596-9381-ec5b0fbdbfd5,22,d3f82f56-4d74-4c26-a4c7-d20f153383cb,20,66,81,81,0.9878048780487805,Medium
2396,11f44b65-b29f-4d0a-8fc4-59c2bd173233,7,8913dd3b-624d-4610-837e-ca0063075e6b,24,100,51,36,0.6923076923076923,Medium
2397,11f44b65-b29f-4d0a-8fc4-59c2bd173233,16,449de61b-f2b5-406f-8445-17b960996d0a,20,10,63,103,1.609375,Hard
2398,11f44b65-b29f-4d0a-8fc4-59c2bd173233,18,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,11,27,82,76,0.9156626506024096,Medium
2399,8853319f-5e79-4832-ab01-c4d1e1f21241,6,c3453dc3-772c-4d3b-b535-e058788237ed,5,75,70,18,0.2535211267605634,Easy
2400,8853319f-5e79-4832-ab01-c4d1e1f21241,15,e09c188d-aea7-4cf2-9bb6-6eed739db033,7,86,71,95,1.3194444444444444,Hard
2401,8853319f-5e79-4832-ab01-c4d1e1f21241,12,8eb8ab26-579c-4927-8866-9f0cfb37824a,5,45,95,16,0.16666666666666666,Easy
2402,8853319f-5e79-4832-ab01-c4d1e1f21241,9,ba2adea1-5399-4c45-9c94-9f26f726f62e,1,44,95,9,0.09375,Easy
2403,636f76f4-05e0-4461-9444-ee904916f00a,20,61b6a185-51b2-47f0-bfa2-7c6615e9e145,24,77,74,53,0.7066666666666667,Medium
2404,636f76f4-05e0-4461-9444-ee904916f00a,8,e1cf4dad-91e9-442f-857c-910eccf92228,20,80,73,89,1.2027027027027026,Hard
2405,636f76f4-05e0-4461-9444-ee904916f00a,19,fc70f172-e0d8-4202-a83b-a8d6cc75de10,12,68,49,14,0.28,Easy
2406,636f76f4-05e0-4461-9444-ee904916f00a,10,0be1929c-a780-4078-9e98-6df4cf99c936,11,70,43,66,1.5,Hard
2407,b0bb588c-bbfe-4746-bbf9-488007c85f4f,9,d8e46018-304b-49b7-bb5b-d128007be5bd,14,27,85,54,0.627906976744186,Medium
2408,b0bb588c-bbfe-4746-bbf9-488007c85f4f,4,c3c774e8-72c0-43bf-8075-97856dc04866,14,93,85,5,0.05813953488372093,Easy
2409,b0bb588c-bbfe-4746-bbf9-488007c85f4f,7,e09c188d-aea7-4cf2-9bb6-6eed739db033,19,86,42,54,1.255813953488372,Hard
2410,b0bb588c-bbfe-4746-bbf9-488007c85f4f,11,61b6a185-51b2-47f0-bfa2-7c6615e9e145,3,31,92,43,0.46236559139784944,Easy
2411,4dc45149-6c45-4bff-acf2-d606e3e92bcd,22,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,21,59,81,47,0.573170731707317,Medium
2412,4dc45149-6c45-4bff-acf2-d606e3e92bcd,13,d372a3ee-4ff5-48df-a5f2-7da725570f5e,4,51,42,65,1.5116279069767442,Hard
2413,ff6e4248-1760-4000-b9a9-77a4b3c2e2cf,7,e1cf4dad-91e9-442f-857c-910eccf92228,5,77,81,40,0.4878048780487805,Easy
2414,ff6e4248-1760-4000-b9a9-77a4b3c2e2cf,18,ba2adea1-5399-4c45-9c94-9f26f726f62e,27,39,78,61,0.7721518987341772,Medium
2415,ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,17,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,10,15,45,107,2.3260869565217392,Hard
2416,ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,9,aec9a7a7-c8be-461b-8047-f0c97726edf1,19,48,75,58,0.7631578947368421,Medium
2417,ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,13,8eb8ab26-579c-4927-8866-9f0cfb37824a,15,15,44,21,0.4666666666666667,Easy
2418,ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,18,d3f82f56-4d74-4c26-a4c7-d20f153383cb,2,43,69,55,0.7857142857142857,Medium
2419,ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,10,e09c188d-aea7-4cf2-9bb6-6eed739db033,9,38,48,26,0.5306122448979592,Easy
2420,26c4b1de-9269-4912-a609-52c48e46adaf,11,295c30fe-615a-4769-bade-21c7e3e975a9,3,1,77,81,1.0384615384615385,Medium
2421,26c4b1de-9269-4912-a609-52c48e46adaf,1,c0969d1b-26f7-4e83-9b27-3a4a0551f760,23,45,48,95,1.9387755102040816,Hard
2422,26c4b1de-9269-4912-a609-52c48e46adaf,20,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,25,29,99,16,0.16,Easy
2423,26c4b1de-9269-4912-a609-52c48e46adaf,18,fe8c95dc-f314-472c-a317-83d7bb76fbc9,18,91,58,37,0.6271186440677966,Medium
2424,0687d1aa-93a0-48f2-9428-1b5f9f6063d4,22,e1cf4dad-91e9-442f-857c-910eccf92228,17,69,41,120,2.857142857142857,Hard
2425,0687d1aa-93a0-48f2-9428-1b5f9f6063d4,7,c8a0eed4-ccd5-46fc-8b97-64b89728d342,4,4,85,60,0.6976744186046512,Medium
2426,0a79d365-bdb6-4800-9af0-4a59fe6f030c,4,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,22,74,78,68,0.8607594936708861,Medium
2427,ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,12,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,7,92,81,17,0.2073170731707317,Easy
2428,ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,5,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,29,33,81,88,1.0731707317073171,Medium
2429,ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,16,80dad91e-02f0-4182-ae63-9bfe710a66b9,9,89,66,105,1.5671641791044777,Hard
2430,ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,7,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,28,23,82,54,0.6506024096385542,Medium
2431,ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,9,ba2adea1-5399-4c45-9c94-9f26f726f62e,23,77,71,23,0.3194444444444444,Easy
2432,a87716da-5f87-43fa-a241-1fae45382369,8,2086fb93-7036-4127-b46f-14b11794fd56,6,82,80,1,0.012345679012345678,Easy
2433,76ba141f-6de4-41d8-b1de-21d17769c346,17,0eb47436-5e7e-4cba-99f5-fad4a55378c2,1,9,62,1,0.015873015873015872,Easy
2434,76ba141f-6de4-41d8-b1de-21d17769c346,21,55a493f1-a88a-4fe2-b666-b93388223926,23,33,60,92,1.5081967213114753,Hard
2435,76ba141f-6de4-41d8-b1de-21d17769c346,6,59424c88-808c-4285-b95a-607928e016a1,21,32,93,84,0.8936170212765957,Medium
2436,34501a17-ab33-4938-8b01-f3926bd1e704,3,80dad91e-02f0-4182-ae63-9bfe710a66b9,6,7,72,60,0.821917808219178,Medium
2437,34501a17-ab33-4938-8b01-f3926bd1e704,8,5922b91c-31eb-443e-b15f-acbae8cf8831,25,13,40,88,2.1463414634146343,Hard
2438,34501a17-ab33-4938-8b01-f3926bd1e704,17,2086fb93-7036-4127-b46f-14b11794fd56,10,17,82,115,1.3855421686746987,Hard
2439,34501a17-ab33-4938-8b01-f3926bd1e704,12,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,3,37,50,22,0.43137254901960786,Easy
2440,27410bdd-4002-4218-9453-e8eeb7893e3b,4,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,26,52,98,80,0.8080808080808081,Medium
2441,27410bdd-4002-4218-9453-e8eeb7893e3b,17,d3f82f56-4d74-4c26-a4c7-d20f153383cb,10,34,84,85,1.0,Medium
2442,27410bdd-4002-4218-9453-e8eeb7893e3b,19,0be1929c-a780-4078-9e98-6df4cf99c936,21,48,90,118,1.2967032967032968,Hard
2443,27410bdd-4002-4218-9453-e8eeb7893e3b,16,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,17,37,92,52,0.5591397849462365,Medium
2444,27410bdd-4002-4218-9453-e8eeb7893e3b,20,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,25,47,45,25,0.5434782608695652,Easy
2445,199fc304-49c5-41ca-b82e-938f9e289ff6,9,79463069-f838-4edd-9438-cdc4c95e75a2,30,63,40,115,2.8048780487804876,Hard
2446,199fc304-49c5-41ca-b82e-938f9e289ff6,20,e09c188d-aea7-4cf2-9bb6-6eed739db033,8,20,52,54,1.0188679245283019,Medium
2447,30ca4078-eb71-4859-b072-54cd863c5803,7,2086fb93-7036-4127-b46f-14b11794fd56,24,66,72,120,1.643835616438356,Hard
2448,30ca4078-eb71-4859-b072-54cd863c5803,4,55a493f1-a88a-4fe2-b666-b93388223926,8,18,68,4,0.057971014492753624,Easy
2449,30ca4078-eb71-4859-b072-54cd863c5803,6,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,3,81,68,72,1.0434782608695652,Medium
2450,9fc30601-1d1c-441a-a6e5-0504a6bce895,12,e09c188d-aea7-4cf2-9bb6-6eed739db033,20,44,59,95,1.5833333333333333,Hard
2451,9fc30601-1d1c-441a-a6e5-0504a6bce895,5,8eb8ab26-579c-4927-8866-9f0cfb37824a,10,66,47,76,1.5833333333333333,Hard
2452,9fc30601-1d1c-441a-a6e5-0504a6bce895,7,d3f82f56-4d74-4c26-a4c7-d20f153383cb,25,88,55,45,0.8035714285714286,Medium
2453,9fc30601-1d1c-441a-a6e5-0504a6bce895,15,cff4ee54-8789-46e5-a995-15c0dea35275,4,59,86,89,1.0229885057471264,Medium
2454,9fc30601-1d1c-441a-a6e5-0504a6bce895,2,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,3,55,49,75,1.5,Hard
2455,164c8ad2-967d-4feb-8c7a-622d337e248e,11,d372a3ee-4ff5-48df-a5f2-7da725570f5e,10,46,64,102,1.5692307692307692,Hard
2456,164c8ad2-967d-4feb-8c7a-622d337e248e,15,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,6,38,80,10,0.12345679012345678,Easy
2457,164c8ad2-967d-4feb-8c7a-622d337e248e,5,e1cf4dad-91e9-442f-857c-910eccf92228,26,5,77,61,0.782051282051282,Medium
2458,164c8ad2-967d-4feb-8c7a-622d337e248e,1,e09c188d-aea7-4cf2-9bb6-6eed739db033,7,24,76,61,0.7922077922077922,Medium
2459,f6d413f9-7d16-4f08-933f-83cdab089493,9,a12b297c-6ca7-436c-8318-08b5a05e1eea,10,41,63,38,0.59375,Medium
2460,f6d413f9-7d16-4f08-933f-83cdab089493,12,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,20,77,98,113,1.1414141414141414,Hard
2461,f6d413f9-7d16-4f08-933f-83cdab089493,15,80dad91e-02f0-4182-ae63-9bfe710a66b9,10,12,84,106,1.2470588235294118,Hard
2462,f6d413f9-7d16-4f08-933f-83cdab089493,8,c3c774e8-72c0-43bf-8075-97856dc04866,4,62,41,77,1.8333333333333333,Hard
2463,f6d413f9-7d16-4f08-933f-83cdab089493,6,295c30fe-615a-4769-bade-21c7e3e975a9,18,90,57,49,0.8448275862068966,Medium
2464,743fade8-86cc-4014-9733-0c5a140791e4,5,cff4ee54-8789-46e5-a995-15c0dea35275,10,34,44,78,1.7333333333333334,Hard
2465,743fade8-86cc-4014-9733-0c5a140791e4,9,309c4ad8-2776-4955-b1b5-8ab5409090ad,20,95,42,2,0.046511627906976744,Easy
2466,743fade8-86cc-4014-9733-0c5a140791e4,22,6ddac491-3bfa-420a-8098-f3c741f530b6,11,17,66,5,0.07462686567164178,Easy
2467,f75aaaf2-ce5a-42aa-b809-a22281b9ca02,15,0eb47436-5e7e-4cba-99f5-fad4a55378c2,17,10,72,43,0.589041095890411,Medium
2468,f75aaaf2-ce5a-42aa-b809-a22281b9ca02,11,b53f72f1-d162-4f47-a6af-c538db450833,7,5,71,72,1.0,Medium
2469,f75aaaf2-ce5a-42aa-b809-a22281b9ca02,6,d7e101e3-1c37-4827-872a-2a9e7994aaab,14,66,81,6,0.07317073170731707,Easy
2470,f75aaaf2-ce5a-42aa-b809-a22281b9ca02,7,449de61b-f2b5-406f-8445-17b960996d0a,18,26,52,27,0.5094339622641509,Easy
2471,ec5420cd-d404-49a5-b549-d16692bd1628,9,59424c88-808c-4285-b95a-607928e016a1,25,38,44,18,0.4,Easy
2472,ec5420cd-d404-49a5-b549-d16692bd1628,3,aec9a7a7-c8be-461b-8047-f0c97726edf1,3,69,57,107,1.8448275862068966,Hard
2473,ec5420cd-d404-49a5-b549-d16692bd1628,10,c3c774e8-72c0-43bf-8075-97856dc04866,26,48,60,65,1.0655737704918034,Medium
2474,ec5420cd-d404-49a5-b549-d16692bd1628,17,21f1397e-1a61-401a-bc67-1e74523bf8d8,10,50,56,23,0.40350877192982454,Easy
2475,8a1f5e5c-0fad-45f8-92bf-4e9520c4aaf6,14,ba2adea1-5399-4c45-9c94-9f26f726f62e,2,27,63,103,1.609375,Hard
2476,8a1f5e5c-0fad-45f8-92bf-4e9520c4aaf6,22,e09c188d-aea7-4cf2-9bb6-6eed739db033,21,35,76,116,1.5064935064935066,Hard
2477,df979d21-bcc8-4ddc-b3e1-74e15f0312c9,19,5922b91c-31eb-443e-b15f-acbae8cf8831,17,37,59,13,0.21666666666666667,Easy
2478,df979d21-bcc8-4ddc-b3e1-74e15f0312c9,22,0eb47436-5e7e-4cba-99f5-fad4a55378c2,2,88,73,68,0.918918918918919,Medium
2479,df979d21-bcc8-4ddc-b3e1-74e15f0312c9,20,72d8246e-bd38-49b2-88c7-96f11c51f1fb,8,79,97,47,0.47959183673469385,Easy
2480,df979d21-bcc8-4ddc-b3e1-74e15f0312c9,3,b53f72f1-d162-4f47-a6af-c538db450833,3,51,40,84,2.048780487804878,Hard
2481,df979d21-bcc8-4ddc-b3e1-74e15f0312c9,18,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,11,24,40,68,1.6585365853658536,Hard
2482,251fa40d-d742-4600-abbd-d01007477f7f,11,61b6a185-51b2-47f0-bfa2-7c6615e9e145,29,83,72,106,1.452054794520548,Hard
2483,98ff3305-77c4-4383-b677-ddd91f6e6a73,21,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,7,90,58,73,1.2372881355932204,Hard
2484,98ff3305-77c4-4383-b677-ddd91f6e6a73,13,449de61b-f2b5-406f-8445-17b960996d0a,19,17,90,30,0.32967032967032966,Easy
2485,98ff3305-77c4-4383-b677-ddd91f6e6a73,10,61b6a185-51b2-47f0-bfa2-7c6615e9e145,24,31,89,117,1.3,Hard
2486,a946b6d7-1d81-4ac6-b54e-758621fc9c59,11,8eb8ab26-579c-4927-8866-9f0cfb37824a,27,98,54,109,1.981818181818182,Hard
2487,a946b6d7-1d81-4ac6-b54e-758621fc9c59,16,449de61b-f2b5-406f-8445-17b960996d0a,19,56,87,30,0.3409090909090909,Easy
2488,56d36568-6e26-4c0b-9fbe-4e8dc3337724,15,309c4ad8-2776-4955-b1b5-8ab5409090ad,9,76,93,15,0.1595744680851064,Easy
2489,56d36568-6e26-4c0b-9fbe-4e8dc3337724,3,8913dd3b-624d-4610-837e-ca0063075e6b,17,56,93,58,0.6170212765957447,Medium
2490,56d36568-6e26-4c0b-9fbe-4e8dc3337724,8,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,16,43,54,78,1.4181818181818182,Hard
2491,3c11631b-7ce5-4316-aa8d-b1a976dba5b6,11,61b6a185-51b2-47f0-bfa2-7c6615e9e145,20,51,80,53,0.654320987654321,Medium
2492,3c11631b-7ce5-4316-aa8d-b1a976dba5b6,10,cff4ee54-8789-46e5-a995-15c0dea35275,20,6,57,5,0.08620689655172414,Easy
2493,3c11631b-7ce5-4316-aa8d-b1a976dba5b6,8,d7e101e3-1c37-4827-872a-2a9e7994aaab,24,19,99,98,0.98,Medium
2494,3c11631b-7ce5-4316-aa8d-b1a976dba5b6,3,ba2adea1-5399-4c45-9c94-9f26f726f62e,28,61,52,101,1.9056603773584906,Hard
2495,a55b57cd-fe7e-4ef2-b748-e804b5dc448f,19,6ddac491-3bfa-420a-8098-f3c741f530b6,24,43,41,115,2.738095238095238,Hard
2496,a55b57cd-fe7e-4ef2-b748-e804b5dc448f,9,d8e46018-304b-49b7-bb5b-d128007be5bd,26,69,50,100,1.9607843137254901,Hard
2497,a55b57cd-fe7e-4ef2-b748-e804b5dc448f,4,295c30fe-615a-4769-bade-21c7e3e975a9,11,22,84,63,0.7411764705882353,Medium
2498,b013eef5-d721-46ad-a261-c3238b5d6727,8,d4fba2d9-c269-4d11-82f8-e94787f74bc1,6,48,94,91,0.9578947368421052,Medium
2499,c3b92051-31ae-4945-8c30-324bd1941e2d,4,57a87455-1a19-4d48-90c9-bd9040670f85,25,26,85,39,0.45348837209302323,Easy
2500,c3b92051-31ae-4945-8c30-324bd1941e2d,21,80dad91e-02f0-4182-ae63-9bfe710a66b9,5,38,63,47,0.734375,Medium
2501,c3b92051-31ae-4945-8c30-324bd1941e2d,1,0be1929c-a780-4078-9e98-6df4cf99c936,4,18,62,31,0.49206349206349204,Easy
2502,35f17aa3-b6fd-4bc4-a861-cd3ef972d501,15,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,27,73,85,109,1.2674418604651163,Hard
2503,35f17aa3-b6fd-4bc4-a861-cd3ef972d501,6,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,30,69,70,106,1.4929577464788732,Hard
2504,35f17aa3-b6fd-4bc4-a861-cd3ef972d501,12,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,10,31,60,2,0.03278688524590164,Easy
2505,c24e27fa-76aa-48b7-b0f1-f64007e05924,8,a12b297c-6ca7-436c-8318-08b5a05e1eea,8,17,46,27,0.574468085106383,Medium
2506,c24e27fa-76aa-48b7-b0f1-f64007e05924,19,c3453dc3-772c-4d3b-b535-e058788237ed,23,5,85,111,1.2906976744186047,Hard
2507,c24e27fa-76aa-48b7-b0f1-f64007e05924,20,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,26,20,58,5,0.0847457627118644,Easy
2508,c24e27fa-76aa-48b7-b0f1-f64007e05924,15,d4fba2d9-c269-4d11-82f8-e94787f74bc1,18,56,60,118,1.9344262295081966,Hard
2509,93b15629-dae7-4765-b86c-dbba1ebae94b,8,a12b297c-6ca7-436c-8318-08b5a05e1eea,15,47,87,77,0.875,Medium
2510,5d52c5b3-1e9b-42e6-bff6-f104cb828134,13,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,19,54,78,119,1.5063291139240507,Hard
2511,5d52c5b3-1e9b-42e6-bff6-f104cb828134,21,d3f82f56-4d74-4c26-a4c7-d20f153383cb,4,45,66,8,0.11940298507462686,Easy
2512,5d52c5b3-1e9b-42e6-bff6-f104cb828134,3,c3c774e8-72c0-43bf-8075-97856dc04866,3,31,83,29,0.34523809523809523,Easy
2513,c7370c7b-652e-4766-881a-b8f7c9d29345,6,aec9a7a7-c8be-461b-8047-f0c97726edf1,24,68,69,20,0.2857142857142857,Easy
2514,c7370c7b-652e-4766-881a-b8f7c9d29345,11,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,25,82,73,54,0.7297297297297297,Medium
2515,c7370c7b-652e-4766-881a-b8f7c9d29345,14,295c30fe-615a-4769-bade-21c7e3e975a9,25,15,65,96,1.4545454545454546,Hard
2516,0cd7b2d3-d7ef-4557-b044-fa4427363e0f,22,c8a0eed4-ccd5-46fc-8b97-64b89728d342,15,98,66,109,1.626865671641791,Hard
2517,0cd7b2d3-d7ef-4557-b044-fa4427363e0f,12,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,29,22,89,38,0.4222222222222222,Easy
2518,0cd7b2d3-d7ef-4557-b044-fa4427363e0f,15,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,30,65,42,103,2.395348837209302,Hard
2519,0cd7b2d3-d7ef-4557-b044-fa4427363e0f,4,fe8c95dc-f314-472c-a317-83d7bb76fbc9,10,47,86,119,1.367816091954023,Hard
2520,0cd7b2d3-d7ef-4557-b044-fa4427363e0f,9,79463069-f838-4edd-9438-cdc4c95e75a2,23,24,85,6,0.06976744186046512,Easy
2521,050ca06f-d4a2-4c90-96fa-96cd12451f9e,22,df3e4352-c037-4293-aeb8-74b7aae6fb8a,24,39,93,118,1.2553191489361701,Hard
2522,5dc7d672-f1f1-4ed0-a25e-aad5a6d3bd35,22,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,22,41,91,108,1.173913043478261,Hard
2523,5dc7d672-f1f1-4ed0-a25e-aad5a6d3bd35,6,d8e46018-304b-49b7-bb5b-d128007be5bd,15,87,43,22,0.5,Easy
2524,5dc7d672-f1f1-4ed0-a25e-aad5a6d3bd35,7,0be1929c-a780-4078-9e98-6df4cf99c936,18,67,84,45,0.5294117647058824,Easy
2525,b750521d-ada6-4ea0-8025-5affb0c29bf9,10,79463069-f838-4edd-9438-cdc4c95e75a2,14,50,83,51,0.6071428571428571,Medium
2526,b750521d-ada6-4ea0-8025-5affb0c29bf9,13,d8e46018-304b-49b7-bb5b-d128007be5bd,27,39,62,14,0.2222222222222222,Easy
2527,25211060-9161-4a0a-940f-ad2038ea5947,7,c3453dc3-772c-4d3b-b535-e058788237ed,19,37,52,97,1.830188679245283,Hard
2528,25211060-9161-4a0a-940f-ad2038ea5947,4,fe8c95dc-f314-472c-a317-83d7bb76fbc9,3,85,69,18,0.2571428571428571,Easy
