,student_id,course_course_1,course_course_2,course_course_3,course_course_4,course_course_5,course_course_6,course_course_7,course_course_8,course_course_9,course_course_10,course_course_11,course_course_12,course_course_13,course_course_14,course_course_15,course_course_16,course_course_17,course_course_18,course_course_19,course_course_20,course_course_21,course_course_22
741,3de154b4-9544-4f65-bdec-700834502543,0.0,0.0,0.0,0.0,0.0,67.0,0.0,52.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,71.0
742,3dea3d8f-c9d7-40c0-a302-bf9868eaf521,0.0,66.0,49.0,0.0,0.0,71.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
743,3df889d5-4ec0-47da-9eef-63b0c2be1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
744,3dfd0635-9e43-4527-a954-0788427a5b42,76.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,65.0,0.0,88.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,3dfe53d7-488e-4b97-9dae-c41c431c8be2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0
746,3e227548-7190-47aa-bae3-840f5ff0ea78,0.0,0.0,0.0,0.0,0.0,77.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0
747,3e2e27c8-c268-4c38-ae01-40831e7c43b3,79.0,74.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,78.0,0.0,0.0,0.0,0.0
748,3e2f2b3e-a26b-4f18-8b7a-a6315fed375d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,3e41e35f-4400-4784-a6bb-660266859ea3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0
750,3e4a8c1e-579e-4d8c-ad88-7ba5da95a82e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,55.0,0.0,87.0,0.0,79.0,0.0,0.0,53.0
751,3e6ba6a7-7d27-4e6a-bf83-ab63f07768e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
752,3e8525df-1f0f-4a88-b2c7-0dc1dc88a39f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0
753,3e869f2a-4303-4425-8d18-5d1f31b836ab,59.0,82.0,0.0,0.0,41.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
754,3e9d9f35-c044-4b4c-b0c6-e22a7d0b7e80,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0
755,3e9e5186-a692-4f8b-9b80-c65cb94e903e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0
756,3eaec50a-bfe9-4be3-a533-b05ab80bd423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,52.0
757,3ee40ae9-1908-4ccc-9992-d5a755407b10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,81.0,0.0,81.0,92.0,0.0,0.0,59.0,0.0,0.0,0.0
758,3ee6f2bf-95ae-4ef2-a14d-0e2274530ad0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,3eec14c5-5e13-4578-97c2-71c20ec3d4c4,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,81.0,0.0,47.0,0.0,0.0,0.0,67.0
760,3efaf39d-15c9-4ca7-bf75-70e78aac5d2b,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,51.0,0.0
761,3f186991-2a25-4ce7-a3f7-da6227fb771d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
762,3f42a3e9-39fd-4c46-a4a4-343aaf5038b6,0.0,0.0,0.0,0.0,0.0,0.0,43.0,63.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0
763,3f4ca511-0225-4fc1-ad9a-275e32d900fc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
764,3f6ecafa-1026-48f2-af59-8c9ca8f2e418,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0
765,3f756e52-d3cc-432b-a52d-eadd73c57d54,0.0,0.0,0.0,0.0,0.0,0.0,86.0,75.0,0.0,73.0,0.0,0.0,0.0,0.0,62.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
766,3f77dbde-cd15-4ef6-93bd-4d86581c89b7,40.0,0.0,0.0,72.0,0.0,0.0,0.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,3f7b9abe-853b-4ef8-8ad1-bbd6f1eafea9,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
768,3f8cdd85-a614-4c44-979a-9833b31ec026,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,76.0,0.0,76.0,0.0,0.0
769,3f8fdbdc-d126-40b5-b084-385181b51923,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,52.0,0.0,0.0
770,3fa37c81-2681-4390-ba0b-34c99a9a76f9,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,3fc7fefd-0017-4616-bee2-de81bac0151f,86.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0
772,3ff3c73f-861c-4471-a4a1-7fbda3f0d2f1,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
773,4002197d-d804-4e65-bc16-3301a37ec59b,40.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0
774,4030622d-ab82-422f-8050-c463f0809d04,0.0,77.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,40386e76-72d4-49ac-ad05-bd2bd13892a7,55.0,0.0,0.0,0.0,0.0,100.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,61.0,0.0
776,40497da1-4aa0-44e8-a9ce-1ee212560539,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,4055cf53-7b28-48d3-90de-9da84d9d793d,0.0,0.0,0.0,85.0,76.0,71.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,4060c505-1a3b-4842-9fdd-879c93357af6,0.0,99.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,86.0,0.0,0.0,0.0,0.0,0.0,42.0
779,40662d9e-d971-4b74-b73f-a53096895f17,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,4070a14c-e5e4-4704-af8d-ef6c8bad8d75,63.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,66.0,0.0,99.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,40797088-5825-4db4-a034-818c47385b11,0.0,0.0,0.0,0.0,0.0,88.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,46.0,0.0,0.0,0.0,0.0
782,407e0fc5-14a5-468c-aea0-349fb38cc9f6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,40955850-839c-499c-9841-08214ecd46d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,40baca4c-1965-406e-9aec-0361bf78106d,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,94.0,71.0,0.0,72.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,40e5475b-979f-479b-8104-7e5b106b8d26,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,85.0,0.0,0.0,0.0
786,41090260-bc06-43d5-b3d2-9ef7ea763973,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,69.0,0.0,88.0
787,4122b1a7-e5ea-4c09-b573-0d8e887055d9,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
788,4124e3fa-cb42-46e7-80dc-eaaaef21e095,0.0,86.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,414e6f7f-f8eb-4bbf-a22e-4d54f434c73a,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0
790,4159011e-e316-404f-abcc-5288233424cd,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,49.0,0.0,0.0,47.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,89.0
791,418978c5-ab3a-444e-a5e8-255f60b219cd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
792,41a8f307-a425-4af2-bf13-6bfef34a22a5,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0
793,41cac363-f2c6-4c8c-b061-6a88f414cc2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,62.0,0.0,0.0,0.0
794,41cae0e2-9c31-495d-a4cf-408723909cec,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
795,41f2d5c9-07ef-4aca-ac92-cd118210f05a,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,47.0,0.0,80.0
796,42363512-8923-4a7b-8b24-ae122f36b3b0,0.0,50.0,0.0,89.0,0.0,60.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,4241cdc4-9ef1-4f6a-b928-1d83686a5add,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,96.0,0.0,0.0
798,424467db-2571-4b21-a3c5-aba5cb584494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0
799,4255060b-438b-4423-bf8b-6ba499cd8618,0.0,0.0,74.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,78.0,0.0
800,4266ceba-1577-496e-97ef-24a0fa8d0fe0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,426e0649-002a-48f3-a802-761dc1a1e271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,100.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,428c110c-8da7-4d5f-ad00-dab193b58697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0
803,429a26d7-0252-4df8-ba10-f2642952b7d5,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,429a68fa-6d57-45fd-a04e-086e337f6a23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,42a84d0d-ad60-4a90-8725-32d549766d8e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0
806,42bc73ef-fc83-4344-bd40-95ea1134b9c9,0.0,82.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0
807,42dbf17e-75e4-435e-93ba-21b79d777a83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
808,42e31b82-cd8a-4caf-9430-5ee3e78fbf2d,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,430b4df7-ca80-4aec-976e-36cc326623f2,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,43439c28-6571-4442-9a9f-5acd8758e96e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,51.0,0.0,49.0,0.0,43.0,0.0,0.0,97.0,0.0,0.0
811,4354f316-3e28-4784-a1c0-9615e62ba962,0.0,0.0,98.0,92.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0
812,4358e8c0-f1c1-494a-8133-7e42cc506b72,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,76.0
813,4362f853-1e72-447a-9a6b-209789d8f352,0.0,0.0,0.0,86.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,4367948a-c09b-442b-8002-d631ec193314,0.0,0.0,0.0,72.0,0.0,74.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,54.0
815,4377087e-f643-41be-a56c-3b67eb083654,0.0,0.0,91.0,0.0,0.0,0.0,0.0,79.0,51.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
816,43a6098b-daf7-4148-83c7-a1c0dcb306ae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0
817,43c23d38-f2c4-4f11-9864-45f8126d62ac,0.0,50.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
818,43e71817-b115-4e5f-8e42-07eaf48880dd,0.0,99.0,0.0,66.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,60.0
819,43e86b5f-19a5-4460-b923-e7f5ace9d09e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
820,43e9b818-fbdb-456f-962c-c8ba1676cd96,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
821,43f31415-8742-44a2-99f9-0e5357c01a73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
822,43f4a33e-9903-40e5-82dd-3b58add2a058,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0
823,43fa92a0-adda-4da4-b8d8-c054776302b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,73.0,0.0,0.0
824,4416106f-f525-41d9-a68a-b6232c755bb4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,76.0,0.0,0.0,52.0,0.0,0.0,0.0,60.0
825,44469f19-3d29-4695-9f22-d429465cce3d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0
826,44701038-dc09-4952-87a5-5b5e49708774,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,4475ca44-3031-472f-87f5-65acd0d57ab6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,92.0,0.0
828,44880de2-86f5-4d21-9c56-3c8d666c485b,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,66.0
829,449c753e-4aee-465b-931a-e16768156343,0.0,86.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0
830,44a7a3a3-f3fd-4e8b-a318-088515d43251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
831,44aa1112-51d5-4f10-a8f1-b9fe4ea4766a,0.0,0.0,0.0,0.0,68.0,47.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,40.0
832,44b8928e-3713-4f12-82c5-aa767c103177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0
833,44c9dddc-8e39-494b-823a-0ae4b3c2a7f5,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,86.0,100.0,94.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
834,45018a99-f95b-413c-afd7-6042f038fbec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,451b7d25-1b49-45e5-8def-f0a389db1f1f,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,52.0,0.0,0.0,81.0,0.0,0.0,0.0
836,452417a6-efd0-4ff6-a2bc-d54f6d030024,59.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
837,452d2828-bc54-4208-8dc0-6df454350050,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0
838,4583bcdd-512c-4add-bf55-9874ebb63423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,82.0,83.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,45892301-f4c2-4a79-85eb-d3ecaca78a25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
840,459277f1-a0cd-466c-9f55-cc02b2440109,0.0,48.0,0.0,0.0,0.0,57.0,72.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,45a36bd4-586e-4efb-8116-ed7b1046cad9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,45.0,0.0,0.0,0.0,75.0,0.0,0.0,48.0,0.0,64.0,0.0,0.0,0.0
842,45a7f1d3-9640-4bae-9aa3-0ac7f87b2a3f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
843,45cd1b00-04ee-4fee-9d51-5532b623a2a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
844,45eed8e5-e180-4202-a51b-4a7ef9713009,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
845,4635b67d-0b45-4a1a-a572-25a65de2c1e8,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,52.0,0.0,69.0,0.0,0.0,0.0,0.0
846,46406edf-ad7c-4de6-97b2-6dd875d5ea2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,61.0,52.0,0.0
847,467e3a30-5641-41f8-969c-943269f381fd,99.0,0.0,0.0,63.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
848,46921cda-9b24-422a-8d18-fd5b41ba995a,0.0,0.0,0.0,99.0,0.0,0.0,44.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,46c4de8f-f3cc-4ed9-8501-506d3e81f89b,0.0,0.0,0.0,0.0,85.0,0.0,80.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,42.0,97.0,0.0,0.0,0.0,0.0
850,470470ec-41ce-4ce7-810c-c06ee823931e,58.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,93.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0
851,471253f5-6bee-42fb-bc15-de819fcf1be7,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,4729e515-9838-4c3a-bccb-897f5e6b103e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0
853,4735a751-d5b3-4af9-ad01-13fd46d24203,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,76.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
854,475a8ec5-2081-4539-8627-71bf76cce12d,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0
855,47817384-b274-47b6-9559-25f1ab5fb279,0.0,0.0,65.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
856,47829c24-e340-480f-bf24-cacedb649dd3,0.0,92.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,81.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,478e34e4-5ce9-4d1e-8f23-2030ff27de50,0.0,0.0,0.0,93.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,73.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
858,4799503c-aaf7-4649-ab35-9b9b7cc2fb9f,43.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,89.0
